1,,
A8:BD:27:CF:53:81,eduroam,-84
A8:BD:27:CF:18:E1,eduroam,-72
A8:BD:27:CF:18:E2,SenecaNET,-70
40:E3:D6:23:40:64,SenecaNET,-82
40:E3:D6:23:44:62,eduroam,-69
40:E3:D6:23:44:64,SenecaNET,-63
A8:BD:27:CF:53:80,SenecaGuest,-86
A8:BD:27:CF:1F:20,SenecaGuest,-83
70:3A:0E:5F:EE:42,SenecaNET,-70
40:E3:D6:23:40:61,SenecaGuest,-80
70:3A:0E:5F:E8:00,SenecaGuest,-75
70:3A:0E:61:A3:01,eduroam,-80
70:3A:0E:5F:D9:E0,SenecaGuest,-87
70:3A:0E:5F:D9:E1,eduroam,-87
A8:BD:27:CF:3D:41,eduroam,-83
A8:BD:27:CF:3D:42,SenecaNET,-78
A8:BD:27:CE:FE:20,SenecaGuest,-82
A8:BD:27:CE:FE:21,eduroam,-81
A8:BD:27:CE:FE:22,SenecaNET,-76
70:3A:0E:5F:BD:20,SenecaGuest,-74
70:3A:0E:5F:BD:21,eduroam,-73
70:3A:0E:5F:BD:22,SenecaNET,-70
70:3A:0E:5F:EE:80,SenecaGuest,-73
70:3A:0E:5F:EE:81,eduroam,-70
70:3A:0E:5F:B5:C0,SenecaGuest,-86
5E:CF:7F:1A:06:1F,ESP8266-Dragon,-84
70:3A:0E:5F:B4:A2,SenecaNET,-84
A8:BD:27:CE:4A:C1,eduroam,-81
70:3A:0E:5F:DD:40,SenecaGuest,-54
70:3A:0E:5F:DD:41,eduroam,-53
70:3A:0E:5F:DD:42,SenecaNET,-48
70:3A:0E:5F:EF:C2,SenecaNET,-66
70:3A:0E:5F:B4:42,SenecaNET,-80
A8:BD:27:CF:20:C1,eduroam,-66
A8:BD:27:CF:20:C2,SenecaNET,-61
A8:BD:27:CF:18:E0,SenecaGuest,-77
70:3A:0E:5F:22:00,SenecaGuest,-68
70:3A:0E:5F:C8:62,SenecaNET,-83
10,,
5E:CF:7F:19:98:54,ESP8266-Eagle,-55
40:E3:D6:23:44:62,eduroam,-60
A8:BD:27:CF:1C:A0,SenecaGuest,-60
A8:BD:27:CF:1C:A1,eduroam,-61
70:3A:0E:5F:DC:40,SenecaGuest,-43
70:3A:0E:5F:DC:41,eduroam,-42
70:3A:0E:5F:DC:42,SenecaNET,-41
5E:CF:7F:C3:34:38,ESP8266-Carp,-67
5E:CF:7F:C6:D5:05,ESP8266-Aardvark,-76
A8:BD:27:CF:53:82,SenecaNET,-86
A8:BD:27:CF:18:E2,SenecaNET,-64
A8:BD:27:CF:1F:20,SenecaGuest,-87
A8:BD:27:CF:18:00,SenecaGuest,-73
40:E3:D6:23:40:64,SenecaNET,-74
A8:BD:27:CF:86:C1,eduroam,-81
A8:BD:27:CF:83:20,SenecaGuest,-68
A8:BD:27:CF:83:22,SenecaNET,-63
70:3A:0E:5F:22:00,SenecaGuest,-66
70:3A:0E:5F:22:01,eduroam,-66
70:3A:0E:5F:22:02,SenecaNET,-58
